chapter_name,link,qns,ans
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-4-money-finding-total-value-of-coins-3843,20 fifty-cent coins is equal to ____________ .,D
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-4-money-finding-total-value-of-coins-3844,14 fifty-cent coins is equal to  ________ .,C
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-5-word-problems-involving-addition-and-subtraction-of-money-3830,John used a fifty-cent coin to buy a bag of marbles. David used 2 twenty-cent coins to buy a pencil. How much money did the two boys spend altogether?,D
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-5-word-problems-involving-addition-and-subtraction-of-money-3831,John had 5 ten-cent coins. He spent 20 cents on a candy. How much money does John have now?,C
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-5-word-problems-involving-addition-and-subtraction-of-money-3832,Ashley used a fifty-cent coin to buy a bar of chocolate. David used 3 ten-cent coins to buy a pencil. How much money did the two boys spend altogether?,D
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-5-word-problems-involving-addition-and-subtraction-of-money-3833,Mike had 5 twenty-cent coins. He spent 3 five-cent coins on some sweets. How much money did Mike have left?,D
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-5-word-problems-involving-addition-and-subtraction-of-money-3834,John donated 3 twenty-cent coins to charity. Elvis donated 2 ten-cent coins to charity. How much money did the two boys donate to charity altogether? ,D
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-6-learn-to-compare-monetary-amounts-3857,Which figure shows more money?,A
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-6-learn-to-compare-monetary-amounts-3859,Which figure shows more money?,A
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-6-learn-to-compare-monetary-amounts-3863,Which figure shows more money?,A
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-6-learn-to-compare-monetary-amounts-3865,Which figure shows more money?,A
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-6-learn-to-compare-monetary-amounts-3866,Which figure shows less money?,B
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-6-learn-to-compare-monetary-amounts-3868,Which figure shows less money?,B
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-6-learn-to-compare-monetary-amounts-3872,Which figure shows more money?,A
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-6-learn-to-compare-monetary-amounts-3873,Which figure shows more money?,B
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-6-learn-to-compare-monetary-amounts-3874,Which figure shows more money?,B
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-6-learn-to-compare-monetary-amounts-3875,Which figure shows more money?,A
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-7-have-you-got-enough-money-to-buy-an-item-3882,I have these 3 coins shown here. I want to buy a candy that costs 90 cents. How much more do I need?,D
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-7-have-you-got-enough-money-to-buy-an-item-3888,I have these 2 coins shown here. I spent 20 cents on a balloon. How much money do I have now?,D
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-7-have-you-got-enough-money-to-buy-an-item-3890,I have these 3 coins shown here. I want to buy a pen that costs 60 cents. How much more do I need?,A
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-7-have-you-got-enough-money-to-buy-an-item-3891,I have these 2 coins shown here. I want to buy an eraser that costs 80 cents. How much more do I need?,B
Money,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-13-money-exercise-7-have-you-got-enough-money-to-buy-an-item-3893,I have these 2 coins shown here. I spent 50 cents on a cup of tea. How much money do I have now?,B
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3896,Study these patterns carefully. Which of these options match the above pattern?,C
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3897,Study these patterns carefully. Which of these options match the above pattern?,B
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3898,Study these patterns carefully. Which of these options match the above pattern?,B
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3899,Study these patterns carefully. Which of these options match the above pattern?,A
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3900,Study these patterns carefully. Which of these options match the above pattern?,B
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3901,Study these patterns carefully. Which of these options match the above pattern?,D
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3902,Study these patterns carefully. Which of these options match the above pattern?,C
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3903,Study these patterns carefully. Which of these options match the above pattern?,C
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3904,Study these patterns carefully. Which of these options match the above pattern?,B
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3905,Study these patterns carefully. Which of these options match the above pattern?,C
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3906,Study these patterns carefully. Which of these options match the above pattern?,C
Patterns,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-14-patterns-exercise-1-understand-recognize-and-describe-patterns-3907,Study these patterns carefully. Which of these options match the above pattern?,C
Probability and statistics,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-15-probability-and-statistics-exercise-1-learn-to-use-terms-such-as-quot-more-like-quot-quot-less-likely-quot-and-quot-equa,Charlie puts his hand into a basket to pick an apple. The basket contains green and red apples shown here. Which apple is he less likely to pick?,A
Probability and statistics,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-15-probability-and-statistics-exercise-1-learn-to-use-terms-such-as-quot-more-like-quot-quot-less-likely-quot-and-quot-equa,Charlie puts his hand into a basket to pick an apple. The basket contains green and red apples shown here. Which apple is he less likely to pick?,A
Probability and statistics,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-15-probability-and-statistics-exercise-1-learn-to-use-terms-such-as-quot-more-like-quot-quot-less-likely-quot-and-quot-equa,Charlie puts his hand into a basket to pick an apple. The basket contains green and red apples shown here. Which apple is he less likely to pick?,A
Probability and statistics,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-15-probability-and-statistics-exercise-1-learn-to-use-terms-such-as-quot-more-like-quot-quot-less-likely-quot-and-quot-equa,Charlie puts his hand into a basket to pick an apple. The basket contains green and red apples shown here. Which apple is he less likely to pick?,A
Probability and statistics,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-15-probability-and-statistics-exercise-1-learn-to-use-terms-such-as-quot-more-like-quot-quot-less-likely-quot-and-quot-equa,Charlie puts his hand into a basket to pick an apple. The basket contains green and red apples shown here. Which apple is he less likely to pick?,A
Probability and statistics,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-15-probability-and-statistics-exercise-1-learn-to-use-terms-such-as-quot-more-like-quot-quot-less-likely-quot-and-quot-equa,Charlie puts his hand into a basket to pick an apple. The basket contains green and red apples shown here. Which apple is he less likely to pick?,A
Probability and statistics,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-15-probability-and-statistics-exercise-1-learn-to-use-terms-such-as-quot-more-like-quot-quot-less-likely-quot-and-quot-equa,Charlie puts his hand into a basket to pick an apple. The basket contains green and red apples shown here. Which apple is he less likely to pick?,A
Probability and statistics,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-15-probability-and-statistics-exercise-1-learn-to-use-terms-such-as-quot-more-like-quot-quot-less-likely-quot-and-quot-equa,Charlie puts his hand into a basket to pick an apple. The basket contains green and red apples shown here. Which apple is he less likely to pick?,A
Probability and statistics,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-15-probability-and-statistics-exercise-1-learn-to-use-terms-such-as-quot-more-like-quot-quot-less-likely-quot-and-quot-equa,Charlie puts his hand into a basket to pick an apple. The basket contains green and red apples shown here. Which apple is he less likely to pick?,A
Probability and statistics,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-15-probability-and-statistics-exercise-1-learn-to-use-terms-such-as-quot-more-like-quot-quot-less-likely-quot-and-quot-equa,Charlie puts his hand into a basket to pick an apple. The basket contains green and red apples shown here. Which apple is he less likely to pick?,A
"Sorting, ordering and classifying",https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-16-sorting-ordering-and-classifying-exercise-1-order-arranging-the-numbers-in-ascending-or-descending-order-4228,"Choose the correct answer. Arrange the numbers from smallest to largest. 14 , 52 , 9 , 12 , 23 , 35",C
"Sorting, ordering and classifying",https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-16-sorting-ordering-and-classifying-exercise-1-order-arranging-the-numbers-in-ascending-or-descending-order-4229,"Choose the correct answer. Arrange the numbers from smallest to largest. 98 , 85 , 74 , 65 , 55 , 46",A
"Sorting, ordering and classifying",https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-16-sorting-ordering-and-classifying-exercise-1-order-arranging-the-numbers-in-ascending-or-descending-order-4230,"Choose the correct answer. Arrange the number from smallest to largest. 55 , 22 , 13 , 88 , 65 , 8",B
"Sorting, ordering and classifying",https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-16-sorting-ordering-and-classifying-exercise-1-order-arranging-the-numbers-in-ascending-or-descending-order-4231,"Choose the correct answer. Arrange the numbers from smallest to largest. 44 , 40 , 36 , 22 , 15 , 9",B
"Sorting, ordering and classifying",https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-16-sorting-ordering-and-classifying-exercise-1-order-arranging-the-numbers-in-ascending-or-descending-order-4232,"Choose the correct answer. Arrange the numbers from smallest to largest. 99 , 75 , 63 , 55 , 22 , 19 , 15",B
"Sorting, ordering and classifying",https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-16-sorting-ordering-and-classifying-exercise-1-order-arranging-the-numbers-in-ascending-or-descending-order-4233,"Choose the correct answer. Arrange the number from largest to smallest. 23 , 35 , 39 , 45 , 59 , 68",B
"Sorting, ordering and classifying",https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-16-sorting-ordering-and-classifying-exercise-1-order-arranging-the-numbers-in-ascending-or-descending-order-4234,"Choose the correct answer. Arrange the numbers from largest to smallest. 11 , 9 , 23 , 55 , 35 , 44",C
"Sorting, ordering and classifying",https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-16-sorting-ordering-and-classifying-exercise-1-order-arranging-the-numbers-in-ascending-or-descending-order-4235,"Choose the correct answer. Arrange the numbers from largest to smallest. 12 , 25 , 33 , 88 , 55 , 63",C
"Sorting, ordering and classifying",https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-16-sorting-ordering-and-classifying-exercise-1-order-arranging-the-numbers-in-ascending-or-descending-order-4236,"Choose the correct answer. Arrange the numbers from largest to smallest. 71 , 23 , 55 , 45 , 59 , 14",C
"Sorting, ordering and classifying",https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-16-sorting-ordering-and-classifying-exercise-1-order-arranging-the-numbers-in-ascending-or-descending-order-4237,"Choose the correct answer. Arrange the numbers from largest to smallest. 59 , 36 , 28 , 78 , 88 , 14",D
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-1-learn-about-the-days-of-the-week-3926,The day that comes afterTuesdayis __________ .,Wednesday
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-1-learn-about-the-days-of-the-week-3927,The day that comes beforeMondayis __________ .,Sunday
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-1-learn-about-the-days-of-the-week-3928,The day that comes beforeFridayis __________ .,Thursday
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-1-learn-about-the-days-of-the-week-3929,The day that comes beforeTuesdayis __________ .,Monday
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-1-learn-about-the-days-of-the-week-3930,The day that comes afterFridayis __________ .,Saturday
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-1-learn-about-the-days-of-the-week-3931,The day that comes afterWednesdayis __________ .,Thursday
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-1-learn-about-the-days-of-the-week-3932,The day that comes afterSundayis __________ .,Monday
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-1-learn-about-the-days-of-the-week-3933,The day that comes beforeFridayis __________ .,Thursday
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-2-reading-time-learn-to-match-times-to-clocks-3942,Which clock shows a time of 12:30 in the afternoon ?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-2-reading-time-learn-to-match-times-to-clocks-3943,Which clock shows a time of 12 o'clock ?,D
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-2-reading-time-learn-to-match-times-to-clocks-3944,Which clock shows a time of 4:30 in the morning ?,B
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-2-reading-time-learn-to-match-times-to-clocks-3945,Which clock shows a time of 11 o'clock ?,C
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-2-reading-time-learn-to-match-times-to-clocks-3952,Which clock shows a time of 3 o'clock?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-2-reading-time-learn-to-match-times-to-clocks-3954,Which clock shows a time of 2 o'clock ?,B
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-2-reading-time-learn-to-match-times-to-clocks-3956,Which clock shows a time of 8 o'clock ?,D
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-2-reading-time-learn-to-match-times-to-clocks-3958,Which clock shows a time of 5 o'clock ?,C
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-2-reading-time-learn-to-match-times-to-clocks-3971,What is the time ?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-2-reading-time-learn-to-match-times-to-clocks-3972,What is the time?,C
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-3-learn-to-read-the-time-3973,Which clock shows a time of 1.50 in the afternoon ?,B
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-3-learn-to-read-the-time-3974,Which clock shows a time of approximately 8.22 in the morning ?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-3-learn-to-read-the-time-3975,Which clock shows a time of 3 o'clock?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-3-learn-to-read-the-time-3976,Which clock shows a time of 12.30 in the afternoon?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-3-learn-to-read-the-time-3977,Which clock shows 11 o'clock?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-4-word-problems-involving-time-and-clocks-3978,"John started reading a book at 6 a.m. If he took 3 hours to complete the book, what time did he complete the book?",9
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-4-word-problems-involving-time-and-clocks-3979,Mary started walking from school to her home at 4 p.m. It took her 1 hour to reach home. What time was it when she reached home?,5
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-4-word-problems-involving-time-and-clocks-3980,"Mary started cleaning her room at 8 a.m. She swept the floor, folded her clothes and wiped the windows. If she took 2 hours to clean her room, what time was it when she finished cleaning her room?",10
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-4-word-problems-involving-time-and-clocks-3981,A bus left Boon town for Toon town at 11 a.m. The bus took 30 minutes to reach Toon town. What time did the bus reach Toon town?,11.30
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-4-word-problems-involving-time-and-clocks-3982,John drove from town X to town Y at 2 p.m. It took him 3 hours to reach town Y. What time did John reach town Y?,5
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-5-time-units-in-days-weeks-months-years-hours-minutes-seconds-3983,How long does it take to polish your shoes?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-5-time-units-in-days-weeks-months-years-hours-minutes-seconds-3984,How long does it take to wash a car?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-5-time-units-in-days-weeks-months-years-hours-minutes-seconds-3985,How long does it take to bake a cake?,B
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-5-time-units-in-days-weeks-months-years-hours-minutes-seconds-3986,How long does it take to wash the dishes ?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-5-time-units-in-days-weeks-months-years-hours-minutes-seconds-3987,What is the approximate duration of a movie ?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-6-learn-to-read-a-calender-3994,How many days are there in the month of August?,D
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-6-learn-to-read-a-calender-3995,How many days are there in the month of February?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-6-learn-to-read-a-calender-3996,How many days are there in the month of January?,D
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-6-learn-to-read-a-calender-3997,How many days are there in the month of June?,C
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-6-learn-to-read-a-calender-3998,How many days are there in the month of October?,D
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-6-learn-to-read-a-calender-3999,Which day does this month start with?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-6-learn-to-read-a-calender-4000,Which day does this month start with?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-6-learn-to-read-a-calender-4001,Which day does this month start with?,B
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-6-learn-to-read-a-calender-4002,Which day does this month start with?,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-6-learn-to-read-a-calender-4003,Which day does this month start with ?,C
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-7-get-to-know-the-months-of-the-year-4004,The month that comes afterFebruaryis _______ .,B
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-7-get-to-know-the-months-of-the-year-4005,The month that comes after October is _________ .,C
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-7-get-to-know-the-months-of-the-year-4006,The month that comes afterAugustis _________ .,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-7-get-to-know-the-months-of-the-year-4007,The month that comes afterJuneis________ .,D
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-7-get-to-know-the-months-of-the-year-4008,The month that comes afterNovemberis __________ .,D
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-7-get-to-know-the-months-of-the-year-4009,The month that comes beforeNovemberis ___________ .,C
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-7-get-to-know-the-months-of-the-year-4010,The month that comes beforeJulyis ___________ .,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-7-get-to-know-the-months-of-the-year-4011,The month that comes beforeMarchis_________ .,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-7-get-to-know-the-months-of-the-year-4012,The month that comes beforeAugustis _________ .,B
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-7-get-to-know-the-months-of-the-year-4013,The month that comes beforeAprilis _________ .,A
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-8-word-problems-duration-and-time-4014,"Paula baked a cake at 1 p.m. 4 hours later, she cut the cake. What time did she cut the cake?",5
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-8-word-problems-duration-and-time-4015,"Andrew cooked his lunch at 9 a.m. 2 hours later, he had his lunch. What time did he have his lunch? ",11
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-8-word-problems-duration-and-time-4016,John started watching a movie at 7 a.m. The duration of the movie was 3 hours. What time did the movie end?,10
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-8-word-problems-duration-and-time-4017,"A movie started at 1 p.m. 3 hours later, it ended. What time did the movie end?",4
Time,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-17-time-exercise-8-word-problems-duration-and-time-4018,"Mary took a nap at 4 p.m. 2 hours later, she woke up. What time did she wake up?",6
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-1-find-ways-to-make-a-number-using-addition-and-subtraction-4025,Choose the correct answer. 8 = __________,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-1-find-ways-to-make-a-number-using-addition-and-subtraction-4026,Choose the correct answer. 5 = __________,C
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-1-find-ways-to-make-a-number-using-addition-and-subtraction-4027,Choose the correct answer. 3 = _________,D
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-1-find-ways-to-make-a-number-using-addition-and-subtraction-4028,Choose the correct answer. 4 = _________,A
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-1-find-ways-to-make-a-number-using-addition-and-subtraction-4029,Choose the correct answer. 6 = _________,B
Mixed operations,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-18-mixed-operations-exercise-1-find-ways-to-make-a-number-using-addition-and-subtraction-4030,Choose the correct answer. 7 = _________,A
